YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,T2MDEW,SZA
2025,7,11,18,20.17,27.25,57.64,97.52,4.28,17.97,87.01
2025,7,11,19,0,24.45,77.02,97.57,3.74,20.1,90
2025,7,11,20,0,23.13,88.91,97.61,3.27,21.21,90
2025,7,11,21,0,22.52,93.67,97.62,2.73,21.46,90
2025,7,11,22,0,22.27,94.22,97.59,2.6,21.3,90
2025,7,11,23,0,21.44,98.09,97.58,2.05,21.11,90
2025,7,12,0,0,21.06,100,97.56,1.95,21.2,90
2025,7,12,1,0,21.07,100,97.56,1.92,21.25,90
2025,7,12,2,0,21,100,97.58,1.74,21.27,90
2025,7,12,3,0,20.99,100,97.62,1.54,21.26,90
2025,7,12,4,0,21.12,100,97.66,1.37,21.17,90
2025,7,12,5,96.72,22.46,91.33,97.71,1.58,20.97,80.73
2025,7,12,6,287.62,24.65,76.39,97.75,1.62,20.19,69.07
2025,7,12,7,498.65,27.33,60.67,97.78,1.93,18.98,56.65
2025,7,12,8,698.15,30.27,44.5,97.79,2.46,16.62,44.08
2025,7,12,9,854.4,32.81,34.21,97.8,3.14,14.49,31.6
2025,7,12,10,960.58,34.34,30.14,97.78,3.98,13.79,19.83
2025,7,12,11,1003.88,35.08,28.87,97.77,4.66,13.81,11.68
2025,7,12,12,987.9,35.15,28.84,97.75,5.16,13.88,15.24
2025,7,12,13,905.92,34.71,29.38,97.74,5.55,13.85,26.07
2025,7,12,14,778.75,33.89,30.13,97.75,5.68,13.56,38.36
2025,7,12,15,598.9,32.83,31.13,97.74,5.57,13.14,50.94
2025,7,12,16,394.5,31.37,34.08,97.75,5.32,13.26,63.46
2025,7,12,17,185.45,29.24,41.26,97.77,4.91,14.38,75.71
2025,7,12,18,22.65,26.28,55.82,97.81,4.09,16.53,87.05
2025,7,12,19,0,23.93,72.88,97.86,3.66,18.7,90
2025,7,12,20,0,22.85,83.5,97.91,3.3,19.91,90
2025,7,12,21,0,22.31,88.87,97.93,2.92,20.4,90
2025,7,12,22,0,22.17,90.03,97.92,2.78,20.47,90
2025,7,12,23,0,21.99,90.66,97.9,2.62,20.4,90
2025,7,13,0,0,21.92,91.67,97.88,2.47,20.52,90
2025,7,13,1,0,21.88,92.25,97.88,2.3,20.58,90
2025,7,13,2,0,21.85,92.47,97.88,2.07,20.58,90
2025,7,13,3,0,21.79,92.41,97.89,1.84,20.51,90
2025,7,13,4,0,21.78,91.77,97.9,1.65,20.4,90
2025,7,13,5,106.65,22.76,85.36,97.93,2.17,20.19,80.85
2025,7,13,6,304.42,24.61,72.45,97.96,2.37,19.34,69.16
2025,7,13,7,516.03,26.83,58.39,97.98,2.6,17.95,56.74
2025,7,13,8,716.03,29.16,46.27,98,3.08,16.38,44.17
2025,7,13,9,871.08,31.17,38.12,97.99,3.73,15.06,31.69
2025,7,13,10,978.67,32.59,33.84,97.97,4.48,14.38,19.93
2025,7,13,11,1009.65,33.35,32.36,97.94,5.1,14.33,11.82
2025,7,13,12,992.2,33.43,32.96,97.92,5.57,14.7,15.33
2025,7,13,13,906.4,33.01,34.57,97.9,5.9,15.11,26.12
2025,7,13,14,780,32.27,36.68,97.89,6.02,15.41,38.4
2025,7,13,15,602.8,31.01,40.77,97.87,6.09,15.99,50.98
2025,7,13,16,397.8,29.08,48.04,97.87,6,16.87,63.5
2025,7,13,17,187.27,26.78,58.37,97.88,5.76,17.87,75.76
2025,7,13,18,22.85,24.45,71.18,97.9,5.06,18.88,87.09
2025,7,13,19,0,22.81,82.44,97.93,4.47,19.68,90
2025,7,13,20,0,22.33,85.59,97.97,4.01,19.82,90
2025,7,13,21,0,22.05,85.9,97.97,3.33,19.6,90
2025,7,13,22,0,22.14,84.37,97.95,2.96,19.4,90
2025,7,13,23,0,21.8,84.8,97.9,2.22,19.15,90
2025,7,14,0,0,21.8,84.29,97.87,2.51,19.05,90
2025,7,14,1,0,21.62,84.89,97.83,2.65,18.98,90
2025,7,14,2,0,21.4,85.9,97.8,2.64,18.96,90
2025,7,14,3,0,21.25,86.81,97.79,2.59,18.97,90
2025,7,14,4,0,21.17,87.41,97.79,2.55,19.01,90
2025,7,14,5,99.7,21.95,82.77,97.81,2.81,18.9,80.98
2025,7,14,6,291.58,23.58,72.12,97.82,2.8,18.26,69.25
2025,7,14,7,498.52,25.5,61.21,97.82,2.87,17.49,56.83
2025,7,14,8,699.7,27.58,51.45,97.79,3.25,16.66,44.25
2025,7,14,9,857.5,29.49,43.72,97.77,3.77,15.8,31.78
2025,7,14,10,956.85,30.97,38.73,97.74,4.37,15.14,20.04
2025,7,14,11,968.28,31.89,36.29,97.7,4.93,14.86,11.96
2025,7,14,12,936.1,32.18,36.2,97.66,5.43,15.03,15.43
2025,7,14,13,888.72,31.67,38.74,97.63,5.88,15.69,26.18
2025,7,14,14,754.38,30.63,42.64,97.61,5.99,16.34,38.44
2025,7,14,15,572,29.42,46.63,97.59,5.76,16.7,51.02
2025,7,14,16,371.12,28.02,51.7,97.55,5.32,17.1,63.54
2025,7,14,17,172.2,26.51,57.99,97.53,4.94,17.54,75.81
2025,7,14,18,19.8,24.41,68.61,97.53,4.3,18.24,87.14
2025,7,14,19,0,23.12,77.75,97.54,3.72,19.02,90
2025,7,14,20,0,22.61,82.57,97.56,3.09,19.51,90
2025,7,14,21,0,22.23,85.98,97.54,2.58,19.78,90
2025,7,14,22,0,22.16,86.94,97.5,2.48,19.9,90
2025,7,14,23,0,22.07,87.5,97.47,2.44,19.92,90
2025,7,15,0,0,21.81,88.64,97.44,2.24,19.87,90
2025,7,15,1,0,21.57,89.38,97.41,2.25,19.76,90
2025,7,15,2,0,21.28,90.61,97.4,2.18,19.69,90
2025,7,15,3,0,20.95,92.16,97.4,2.21,19.63,90
2025,7,15,4,0,20.63,93.63,97.42,2.32,19.56,90
2025,7,15,5,87.4,21.77,86.79,97.44,2.99,19.47,81.11
2025,7,15,6,262.08,23.71,75.33,97.44,3.41,19.08,69.34
2025,7,15,7,463.42,25.87,62.75,97.44,3.5,18.19,56.92
2025,7,15,8,655.17,28.21,50.58,97.42,3.81,16.91,44.34
2025,7,15,9,833.08,30.31,41.69,97.4,4.34,15.64,31.88
2025,7,15,10,946.6,31.92,36.14,97.37,4.97,14.7,20.16
2025,7,15,11,982.45,32.87,33.68,97.33,5.58,14.29,12.11
2025,7,15,12,957.35,33.19,33.43,97.29,6.09,14.4,15.53
2025,7,15,13,887.28,32.93,34.35,97.28,6.47,14.71,26.24
2025,7,15,14,761.53,32.12,36.59,97.26,6.51,15.14,38.49
2025,7,15,15,583.47,31.07,38.76,97.25,6.11,15.22,51.06
2025,7,15,16,380.85,29.89,40.44,97.24,5.41,14.86,63.59
2025,7,15,17,174.75,28.34,44.79,97.23,4.65,15.02,75.87
2025,7,15,18,20.12,25.8,56.12,97.25,3.4,16.19,87.18
2025,7,15,19,0,24.17,67.08,97.28,2.53,17.54,90
2025,7,15,20,0,23.33,74.06,97.3,1.92,18.39,90
2025,7,15,21,0,22.64,78.95,97.3,1.55,18.79,90
2025,7,15,22,0,22.11,82.22,97.28,1.41,18.94,90
2025,7,15,23,0,21.62,85.13,97.28,1.48,19.03,90
2025,7,16,0,0,21.13,88.09,97.28,1.63,19.11,90
2025,7,16,1,0,20.7,90.64,97.28,1.83,19.13,90
2025,7,16,2,0,20.28,93.36,97.3,2.07,19.19,90
2025,7,16,3,0,19.88,96.47,97.33,2.33,19.32,90
2025,7,16,4,0,19.55,99.72,97.38,2.49,19.51,90
2025,7,16,5,86.75,21.74,87.99,97.42,3.27,19.65,81.24
2025,7,16,6,274.33,24.82,69.74,97.45,3.74,18.87,69.44
2025,7,16,7,478.7,27.66,52.3,97.48,3.89,16.85,57.01
2025,7,16,8,676.12,30.29,39.52,97.49,4.4,14.69,44.43
2025,7,16,9,833.72,32.45,31.75,97.49,5.07,13.18,31.97
2025,7,16,10,940.6,33.84,28.19,97.47,5.57,12.55,20.27
2025,7,16,11,988.78,34.57,27.04,97.46,5.97,12.45,12.27
2025,7,16,12,974.88,34.7,26.7,97.44,6.29,12.34,15.64
2025,7,16,13,898.05,34.4,27.09,97.43,6.32,12.31,26.3
2025,7,16,14,765.83,33.87,27.99,97.44,5.95,12.35,38.54
2025,7,16,15,589.12,33.22,28.97,97.44,5.35,12.31,51.11
2025,7,16,16,384.88,32.37,29.97,97.43,4.66,12.11,63.65
2025,7,16,17,177.48,31.07,31.33,97.44,3.86,11.73,75.94
2025,7,16,18,20.5,27.87,39.14,97.47,2.23,12.34,87.23
2025,7,16,19,0,25.62,49.36,97.52,1.89,13.79,90
2025,7,16,20,0,24.56,55.25,97.56,1.64,14.55,90
2025,7,16,21,0,24.18,57.3,97.57,1.4,14.74,90
2025,7,16,22,0,24.19,56.6,97.56,1.13,14.51,90
2025,7,16,23,0,24.26,55.08,97.56,0.92,14.09,90
2025,7,17,0,0,24.19,53.97,97.53,0.68,13.67,90
2025,7,17,1,0,23.81,54.21,97.51,0.79,13.36,90
2025,7,17,2,0,23.04,56.62,97.52,1.23,13.24,90
2025,7,17,3,0,22.26,59.73,97.55,1.61,13.33,90
2025,7,17,4,0,21.67,62.12,97.59,1.91,13.41,90
2025,7,17,5,93.68,23,56.71,97.63,1.83,13.27,81.37
2025,7,17,6,288.33,26.47,44.95,97.67,2.35,12.9,69.54
2025,7,17,7,501.02,30.1,33.22,97.72,2.56,11.39,57.1
2025,7,17,8,697.08,32.81,26.46,97.75,3.27,10.28,44.52
2025,7,17,9,853.3,34.51,24.69,97.77,4,10.48,32.07
2025,7,17,10,958.5,35.46,23.15,97.75,4.65,10.36,20.39
2025,7,17,11,994.05,35.95,22.66,97.73,5.08,10.51,12.43
2025,7,17,12,975.25,36.13,22.64,97.71,5.26,10.72,15.75
2025,7,17,13,894.7,36.04,22.83,97.69,5.21,10.8,26.37
2025,7,17,14,760.55,35.67,23.22,97.68,5.01,10.74,38.6
2025,7,17,15,581.03,35.03,24.05,97.68,4.72,10.72,51.17
2025,7,17,16,376.23,34.01,25.69,97.68,4.34,10.9,63.71
2025,7,17,17,171.25,32.44,28.66,97.69,3.82,11.26,76
2025,7,17,18,18.8,28.93,35.8,97.71,2.51,11.74,87.29
2025,7,17,19,0,26.49,45.34,97.76,2.35,13.22,90
2025,7,17,20,0,25.49,51.27,97.81,2.21,14.21,90
2025,7,17,21,0,25.08,52.83,97.82,2.16,14.25,90
2025,7,17,22,0,24.98,51.03,97.79,2.17,13.52,90
2025,7,17,23,0,24.94,48.72,97.75,2.03,12.74,90
2025,7,18,0,0,25.11,46.75,97.71,1.7,12.27,90
2025,7,18,1,0,25.6,44.64,97.69,1.17,12.03,90
2025,7,18,2,0,25.64,44.72,97.68,0.51,12.06,90
2025,7,18,3,0,24.88,48.82,97.71,0.64,12.64,90
2025,7,18,4,0,23.69,57.01,97.75,1.19,13.92,90
2025,7,18,5,91.57,24.02,61.63,97.81,1.42,15.63,81.5
2025,7,18,6,283.83,26.56,55.38,97.87,2.04,16.6,69.64
2025,7,18,7,497.67,29.46,43.59,97.91,2.33,15.45,57.19
2025,7,18,8,697.58,32.34,32.39,97.94,2.94,13.36,44.61
2025,7,18,9,853.83,33.88,30.32,97.94,3.58,13.51,32.16
2025,7,18,10,962.2,34.76,28.95,97.9,4.31,13.54,20.51
2025,7,18,11,997.97,35.19,28.34,97.86,4.81,13.61,12.6
2025,7,18,12,977.15,35.32,28.1,97.82,5.18,13.59,15.87
2025,7,18,13,895.1,35.05,28.43,97.79,5.37,13.56,26.45
2025,7,18,14,762.7,34.47,28.98,97.77,5.37,13.37,38.66
2025,7,18,15,586.3,33.61,29.77,97.75,5.24,13.08,51.23
2025,7,18,16,382.95,32.37,30.7,97.75,5.08,12.57,63.77
2025,7,18,17,176.32,30.45,35.21,97.76,4.74,12.99,76.08
2025,7,18,18,19.6,27.39,47.99,97.78,3.67,15.03,87.34
2025,7,18,19,0,25.01,64.11,97.83,3.32,17.51,90
2025,7,18,20,0,23.69,75.8,97.87,2.99,19.1,90
2025,7,18,21,0,22.92,83.34,97.88,2.67,19.94,90
2025,7,18,22,0,22.4,89.07,97.86,2.27,20.52,90
2025,7,18,23,0,22.38,90.29,97.83,2.24,20.72,90
2025,7,19,0,0,22.48,89.48,97.79,2.12,20.68,90
2025,7,19,1,0,22.49,89.28,97.76,1.91,20.66,90
2025,7,19,2,0,22.38,89.75,97.74,1.71,20.63,90
2025,7,19,3,0,22.19,90.62,97.73,1.64,20.61,90
2025,7,19,4,0,21.99,91.33,97.74,1.76,20.52,90
2025,7,19,5,92.97,22.67,86.52,97.76,2.6,20.32,81.63
2025,7,19,6,283.88,24.43,73.64,97.78,2.94,19.4,69.74
2025,7,19,7,491.17,26.69,57.69,97.78,3.25,17.6,57.29
2025,7,19,8,692.22,28.86,45.89,97.78,3.8,15.9,44.71
2025,7,19,9,861.38,30.48,39.67,97.77,4.43,15.04,32.26
2025,7,19,10,968.17,31.45,37.09,97.74,5.07,14.81,20.64
2025,7,19,11,994.65,31.94,35.99,97.72,5.54,14.78,12.77
2025,7,19,12,970.45,32.06,35.9,97.69,5.79,14.86,16
2025,7,19,13,897.47,31.86,36.3,97.67,5.86,14.88,26.53
2025,7,19,14,768.7,31.42,37.01,97.65,5.77,14.8,38.73
2025,7,19,15,589.78,30.74,38.11,97.61,5.51,14.63,51.29
2025,7,19,16,385.35,29.64,40.99,97.58,5.15,14.75,63.84
2025,7,19,17,177.75,28.03,47.23,97.58,4.73,15.53,76.15
2025,7,19,18,19.45,25.58,60.03,97.59,3.78,17.1,87.4
2025,7,19,19,0,23.77,73.51,97.62,3.2,18.68,90
2025,7,19,20,0,23.04,81.33,97.64,2.84,19.65,90
2025,7,19,21,0,22.51,86.96,97.62,2.5,20.24,90
2025,7,19,22,0,22.26,90.05,97.6,2.5,20.57,90
2025,7,19,23,0,22.28,89.84,97.55,2.83,20.54,90
2025,7,20,0,0,22.17,90.22,97.5,2.83,20.5,90
2025,7,20,1,0,22.06,90.97,97.47,2.75,20.52,90
2025,7,20,2,0,22.01,89.96,97.46,2.65,20.3,90
2025,7,20,3,0,21.95,89.81,97.44,2.55,20.2,90
2025,7,20,4,0,21.82,90.94,97.45,2.42,20.29,90
2025,7,20,5,74.1,22.81,85.09,97.47,2.9,20.18,81.76
2025,7,20,6,226.55,24.44,75.04,97.49,3.22,19.72,69.84
2025,7,20,7,412.25,26.32,65.01,97.51,3.2,19.21,57.38
2025,7,20,8,588.42,28.24,56.09,97.51,3.41,18.62,44.8
2025,7,20,9,721.12,29.93,49.26,97.51,3.81,18.08,32.37
2025,7,20,10,856.12,31.26,44.39,97.48,4.34,17.62,20.77
2025,7,20,11,922.08,32.2,41.17,97.43,4.85,17.27,12.94
2025,7,20,12,886.85,32.64,39.46,97.4,5.29,17,16.14
2025,7,20,13,842.5,32.53,39.38,97.38,5.66,16.85,26.62
2025,7,20,14,708.7,31.94,40.45,97.36,5.79,16.75,38.8
2025,7,20,15,526.03,30.95,43.02,97.34,5.68,16.82,51.36
2025,7,20,16,328.2,29.65,46.97,97.33,5.38,17.02,63.91
2025,7,20,17,138.43,27.94,53.59,97.34,5.02,17.54,76.24
2025,7,20,18,14.48,25.7,65.11,97.38,4.22,18.56,87.46
2025,7,20,19,0,24.12,76.75,97.42,3.68,19.74,90
2025,7,20,20,0,23.51,83.52,97.46,3.29,20.54,90
2025,7,20,21,0,23.16,87.92,97.47,3.08,21.04,90
2025,7,20,22,0,22.93,90.96,97.47,3.16,21.39,90
2025,7,20,23,0,22.91,92.32,97.45,3.24,21.61,90
2025,7,21,0,0,22.89,93.5,97.42,3.03,21.8,90
2025,7,21,1,0,22.83,94.1,97.4,2.97,21.84,90
2025,7,21,2,0,22.62,95.74,97.4,2.84,21.9,90
2025,7,21,3,0,22.46,96.9,97.39,2.75,21.95,90
2025,7,21,4,0,22.37,97.39,97.41,2.78,21.93,90
2025,7,21,5,61.3,23.51,90.55,97.43,3.25,21.87,81.9
2025,7,21,6,208.62,25.29,79,97.48,3.43,21.37,69.94
2025,7,21,7,385.35,27.39,65.98,97.51,3.32,20.45,57.48
2025,7,21,8,575.17,29.71,53.33,97.53,3.4,19.15,44.89
2025,7,21,9,763.22,31.74,44.08,97.53,3.66,17.91,32.47
2025,7,21,10,884.88,33.23,38.62,97.53,4.04,17.14,20.9
2025,7,21,11,939.78,34.08,36.04,97.5,4.48,16.78,13.13
2025,7,21,12,917.7,34.3,35.48,97.47,4.95,16.72,16.28
2025,7,21,13,848.5,34.02,35.88,97.44,5.29,16.67,26.71
2025,7,21,14,715.28,33.42,36.52,97.42,5.39,16.45,38.88
2025,7,21,15,540.35,32.43,37.81,97.4,5.34,16.13,51.44
2025,7,21,16,343.48,30.98,40.84,97.39,5.19,16.04,63.99
2025,7,21,17,153.85,29.07,47.12,97.42,4.91,16.52,76.32
2025,7,21,18,14.82,26.56,59.1,97.46,4.07,17.77,87.53
2025,7,21,19,0,24.72,71.84,97.51,3.35,19.21,90
2025,7,21,20,0,24.15,78.35,97.55,2.6,20.13,90
2025,7,21,21,0,23.82,82.11,97.55,1.68,20.58,90
2025,7,21,22,0,23.49,84.8,97.53,0.89,20.8,90
2025,7,21,23,0,23.07,87.5,97.5,0.58,20.9,90
2025,7,22,0,0,22.68,89.67,97.47,0.41,20.92,90
2025,7,22,1,0,22.54,89.8,97.45,0.33,20.81,90
2025,7,22,2,0,22.41,89.14,97.44,0.38,20.55,90
2025,7,22,3,0,22.26,88.25,97.44,0.47,20.23,90
2025,7,22,4,0,22.08,87.38,97.46,0.54,19.9,90
2025,7,22,5,65.43,22.77,81.78,97.51,0.42,19.51,82.03
2025,7,22,6,214.1,24.9,69.34,97.56,0.12,18.93,70.04
2025,7,22,7,385.67,28.64,48.28,97.6,0.72,16.54,57.57
2025,7,22,8,566.12,32.54,34.2,97.62,1.64,14.56,44.99
2025,7,22,9,733.58,34.62,30.56,97.63,2.62,14.55,32.57
2025,7,22,10,906.97,35.73,29.95,97.61,3.42,15.08,21.03
2025,7,22,11,946.75,36.26,30.41,97.57,4.04,15.71,13.31
2025,7,22,12,912.22,36.32,31.58,97.54,4.54,16.35,16.43
2025,7,22,13,852.47,35.98,33.18,97.52,4.86,16.85,26.81
2025,7,22,14,726.38,35.26,35.3,97.49,4.95,17.22,38.96
2025,7,22,15,547.78,34.29,37.92,97.47,4.69,17.58,51.52
2025,7,22,16,350.48,32.92,41.49,97.47,4.27,17.87,64.08
2025,7,22,17,153.23,31.11,46.17,97.47,3.96,18.06,76.42
2025,7,22,18,14.98,28.21,58.23,97.5,3.3,19.15,87.59
2025,7,22,19,0,25.97,71.98,97.53,2.99,20.51,90
2025,7,22,20,0,24.77,80.57,97.56,2.5,21.19,90
2025,7,22,21,0,23.95,86.07,97.56,1.87,21.48,90
2025,7,22,22,0,23.26,89.37,97.53,1.53,21.41,90
2025,7,22,23,0,22.71,90.64,97.49,1.39,21.08,90
2025,7,23,0,0,22.35,90.51,97.45,1.25,20.66,90
2025,7,23,1,0,22.2,89.48,97.43,1.12,20.32,90
2025,7,23,2,0,22.12,88.07,97.44,1.16,20.01,90
2025,7,23,3,0,21.92,89.94,97.46,1.26,20.16,90
2025,7,23,4,0,21.7,92.79,97.5,1.41,20.46,90
2025,7,23,5,74.12,23.02,86.88,97.55,1.92,20.72,82.16
2025,7,23,6,255.55,25.34,74.1,97.6,2.02,20.39,70.14
2025,7,23,7,456.55,27.91,61.38,97.63,2.29,19.78,57.67
2025,7,23,8,658.72,30.69,49.25,97.63,2.82,18.79,45.09
2025,7,23,9,822.5,33.32,39.67,97.62,3.55,17.59,32.68
2025,7,23,10,931.9,35.02,35.28,97.58,4.25,17.01,21.17
2025,7,23,11,967.62,35.75,33.76,97.53,4.91,16.92,13.51
2025,7,23,12,953.05,35.93,33.76,97.49,5.37,17.13,16.58
2025,7,23,13,873.05,35.83,33.64,97.46,5.56,17,26.92
2025,7,23,14,742.05,35.51,32.89,97.41,5.65,16.36,39.05
2025,7,23,15,564.85,34.82,32.47,97.39,5.71,15.56,51.6
2025,7,23,16,362.05,33.48,33.16,97.38,5.54,14.72,64.16
2025,7,23,17,159.35,31.53,35.45,97.39,5.04,14.01,76.51
2025,7,23,18,15.18,28.28,47.11,97.41,3.66,15.38,87.66
2025,7,23,19,0,26.25,61.99,97.45,3.06,18.02,90
2025,7,23,20,0,25.26,73.75,97.48,2.74,20.14,90
2025,7,23,21,0,24.65,81.39,97.48,2.48,21.24,90
2025,7,23,22,0,24.12,86.33,97.46,2.31,21.71,90
2025,7,23,23,0,23.71,88.45,97.41,2.18,21.7,90
2025,7,24,0,0,23.35,89.27,97.36,2.14,21.48,90
2025,7,24,1,0,23.07,89.45,97.32,2.18,21.23,90
2025,7,24,2,0,22.86,90.03,97.3,2.22,21.1,90
2025,7,24,3,0,22.71,91.07,97.29,2.25,21.14,90
2025,7,24,4,0,22.57,92.92,97.3,2.3,21.33,90
2025,7,24,5,75.12,23.98,86.84,97.32,2.59,21.62,82.3
2025,7,24,6,262.9,26.74,69.87,97.34,2.91,20.73,70.25
2025,7,24,7,473.2,29.7,49.32,97.34,3.21,17.75,57.77
2025,7,24,8,671.25,32.5,34.71,97.34,4.1,14.5,45.18
2025,7,24,9,828,34.36,29,97.33,4.82,13.24,32.79
2025,7,24,10,935.85,35.28,27.28,97.31,5.4,12.98,21.3
2025,7,24,11,958.38,35.68,26.58,97.28,5.97,12.88,13.7
2025,7,24,12,942.7,35.62,26.74,97.27,6.39,12.94,16.75
2025,7,24,13,863.25,35.2,27.28,97.26,6.64,12.93,27.03
2025,7,24,14,735.28,34.37,28.44,97.23,6.7,12.86,39.14
2025,7,24,15,557.42,33.46,29.68,97.2,6.51,12.78,51.69
2025,7,24,16,354.38,32.24,31.52,97.18,6.12,12.78,64.26
2025,7,24,17,153.9,30.49,36.12,97.18,5.31,13.46,76.62
2025,7,24,18,14.32,27.62,49.44,97.2,3.57,15.72,87.73
2025,7,24,19,0,25.84,62.53,97.22,2.71,17.88,90
2025,7,24,20,0,25.02,69.99,97.25,2.32,19.03,90
2025,7,24,21,0,24.42,75.25,97.25,2.06,19.7,90
2025,7,24,22,0,23.9,79.64,97.23,1.91,20.13,90
2025,7,24,23,0,23.47,83.66,97.19,1.84,20.53,90
2025,7,25,0,0,23.08,87.84,97.15,1.86,20.94,90
2025,7,25,1,0,22.72,92.06,97.11,1.97,21.36,90
2025,7,25,2,0,22.61,94.27,97.08,2.2,21.64,90
2025,7,25,3,0,22.48,96.01,97.07,2.48,21.82,90
2025,7,25,4,0,22.1,99.29,97.07,2.65,22,90
2025,7,25,5,70.85,23.52,91.82,97.1,3.28,22.12,82.43
2025,7,25,6,251.4,26.24,74.72,97.12,3.77,21.35,70.35
2025,7,25,7,453.98,28.9,56.74,97.13,3.89,19.32,57.87
2025,7,25,8,649.28,31.32,44.66,97.14,4.25,17.68,45.28
2025,7,25,9,818.97,33.28,37.88,97.14,4.78,16.77,32.9
2025,7,25,10,932.75,34.67,34.1,97.13,5.27,16.23,21.45
2025,7,25,11,950.58,35.25,32.83,97.1,5.7,16.08,13.9
2025,7,25,12,925.42,35.28,32.93,97.06,5.95,16.14,16.91
2025,7,25,13,859.03,34.99,33.47,97.03,5.93,16.17,27.15
2025,7,25,14,732.53,34.38,34.55,96.99,5.7,16.16,39.24
2025,7,25,15,550.92,33.34,36.64,96.96,5.28,16.18,51.78
2025,7,25,16,346.45,31.84,40.15,96.95,4.72,16.34,64.36
2025,7,25,17,151.45,30.01,45.15,96.95,4.21,16.66,76.72
2025,7,25,18,13.77,27.37,58.1,96.98,3.33,18.25,87.81
2025,7,25,19,0,25.79,70.29,97.02,2.84,19.85,90
2025,7,25,20,0,24.83,79.19,97.07,2.57,20.92,90
2025,7,25,21,0,24.02,86.58,97.09,2.49,21.61,90
2025,7,25,22,0,23.27,93.15,97.09,2.47,22.09,90
2025,7,25,23,0,22.84,98.05,97.07,2.54,22.51,90
2025,7,26,0,0,22.79,99.85,97.03,2.76,22.77,90
2025,7,26,1,0,22.68,100,97.01,2.79,22.83,90
2025,7,26,2,0,22.49,100,96.99,2.73,22.9,90
2025,7,26,3,0,22.32,100,96.99,2.64,22.9,90
2025,7,26,4,0,22.15,100,96.99,2.61,22.82,90
2025,7,26,5,60.62,23.5,95.23,97.02,3.37,22.68,82.56
2025,7,26,6,227.52,25.64,80.24,97.05,3.62,21.94,70.46
2025,7,26,7,426.77,28.2,63.37,97.06,3.39,20.55,57.97
2025,7,26,8,625.7,31.23,46.91,97.06,3.26,18.36,45.38
2025,7,26,9,780.62,34.24,34.05,97.06,3.07,15.58,33.01
2025,7,26,10,887.78,35.95,30.04,97.04,3.17,14.86,21.59
2025,7,26,11,959.05,37.12,26.93,97.03,3.55,14.12,14.11
2025,7,26,12,938.5,37.76,25.16,97.01,4.01,13.64,17.09
2025,7,26,13,859.35,37.75,24.89,96.99,4.48,13.57,27.27
2025,7,26,14,724.53,37.14,25.74,96.97,4.84,13.68,39.34
2025,7,26,15,540.83,36.1,27.17,96.97,5.03,13.74,51.88
2025,7,26,16,336.23,34.61,29.7,96.98,4.82,13.86,64.46
2025,7,26,17,147.93,32.7,33.46,97.01,4.2,14.07,76.83
2025,7,26,18,12.95,29.33,43.42,97.06,2.69,15.18,87.88
2025,7,26,19,0,27.38,55.67,97.13,1.94,17.38,90
2025,7,26,20,0,26.24,64.3,97.19,1.24,18.74,90
2025,7,26,21,0,25.18,69.54,97.22,1.16,19.02,90
2025,7,26,22,0,24.38,70.83,97.22,1.42,18.47,90
2025,7,26,23,0,23.76,69.43,97.2,1.63,17.4,90
2025,7,27,0,0,23.75,64.43,97.17,1.83,16.11,90
2025,7,27,1,0,23.65,61.8,97.14,1.94,15.28,90
2025,7,27,2,0,23.44,61.25,97.14,2,14.87,90
2025,7,27,3,0,23.26,61.05,97.14,2.02,14.59,90
2025,7,27,4,0,23.05,61.35,97.16,2.06,14.42,90
2025,7,27,5,64.57,24.21,57.74,97.2,1.95,14.53,82.69
2025,7,27,6,237.05,27.67,46.36,97.23,2.61,14.43,70.56
2025,7,27,7,447.67,31.16,33.23,97.25,2.82,12.25,58.07
2025,7,27,8,649.67,33.92,26.93,97.27,3.39,11.26,45.48
2025,7,27,9,806.5,35.74,25.14,97.27,3.98,11.65,33.12
2025,7,27,10,916.45,37.04,22.99,97.25,4.67,11.57,21.74
2025,7,27,11,972.7,37.64,22.27,97.23,5.15,11.64,14.32
2025,7,27,12,957.97,37.84,21.91,97.21,5.48,11.56,17.27
2025,7,27,13,878.47,37.64,22.19,97.2,5.66,11.6,27.4
2025,7,27,14,744.4,37.1,23.02,97.19,5.64,11.7,39.45
2025,7,27,15,563.12,36.19,24.71,97.17,5.38,12,51.99
2025,7,27,16,357.75,34.77,27.94,97.17,4.86,12.67,64.57
2025,7,27,17,151.68,32.75,33.23,97.17,3.98,13.7,76.95
2025,7,27,18,13.35,29.46,44.35,97.19,2.26,15.48,87.96
2025,7,27,19,0,27.5,56.84,97.23,1.44,17.76,90
2025,7,27,20,0,26.46,65.12,97.27,0.95,19.11,90
2025,7,27,21,0,25.67,71.09,97.29,0.99,19.87,90
2025,7,27,22,0,25.03,75.54,97.29,1.29,20.27,90
2025,7,27,23,0,24.4,79.82,97.27,1.57,20.53,90
2025,7,28,0,0,23.79,84.12,97.23,1.82,20.79,90
2025,7,28,1,0,23.24,88.93,97.22,2.04,21.15,90
2025,7,28,2,0,22.81,94.02,97.21,2.19,21.65,90
2025,7,28,3,0,22.53,98.83,97.21,2.24,22.23,90
2025,7,28,4,0,22.38,100,97.23,2.23,22.82,90
2025,7,28,5,66.12,23.88,96.04,97.26,2.59,23.19,82.83
